Source.Name,¼Ó¼º,DeployLocationID,Tag,AreaObjectID,#Territory:Position_X,#Territory:Position_Y,Territory:TerritoryType,Territory:Position,Territory:Radius,Territory:Direction
db_area_40008_deploy_location.xlsm,b_0,8,G0,400080,36,16,Square,"{""X"":36,""Y"":16}",2,180
db_area_40008_deploy_location.xlsm,b_0,9,CommonGimmick_Thron,70001,55,18,Position,"{""X"":55,""Y"":18}",0,180
db_area_40008_deploy_location.xlsm,b_0,10,CommonGimmick_Thron,70001,39,15,Position,"{""X"":39,""Y"":15}",0,180
db_area_40008_deploy_location.xlsm,b_0,11,CommonGimmick_Thron,70001,39,21,Position,"{""X"":39,""Y"":21}",0,180
db_area_40008_deploy_location.xlsm,b_0,12,CommonGimmick_Thron,70001,43,24,Position,"{""X"":43,""Y"":24}",0,180
db_area_40008_deploy_location.xlsm,b_0,13,CommonGimmick_Thron,70001,49,25,Position,"{""X"":49,""Y"":25}",0,180
db_area_40008_deploy_location.xlsm,b_0,14,CommonGimmick_Thron,70001,45,19,Position,"{""X"":45,""Y"":19}",0,180
db_area_40008_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,58,17,Position,"{""X"":58,""Y"":17}",0,180
db_area_40008_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,54,27,Position,"{""X"":54,""Y"":27}",0,180
db_area_40008_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,54,23,Position,"{""X"":54,""Y"":23}",0,180
db_area_40008_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,35,17,Position,"{""X"":35,""Y"":17}",0,180
db_area_40008_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,49,16,Position,"{""X"":49,""Y"":16}",0,180
db_area_40008_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,51,20,Position,"{""X"":51,""Y"":20}",0,180
db_area_40008_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,57,24,Position,"{""X"":57,""Y"":24}",0,180
db_area_40008_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,57,21,Position,"{""X"":57,""Y"":21}",0,180
db_area_40009_deploy_location.xlsm,b_0,1,G0,400080,59,13,Square,"{""X"":59,""Y"":13}",2,180
db_area_40009_deploy_location.xlsm,b_0,2,F0,400070,45,26,Square,"{""X"":45,""Y"":26}",2,180
db_area_40009_deploy_location.xlsm,b_0,3,G0,400080,62,20,Square,"{""X"":62,""Y"":20}",2,180
db_area_40009_deploy_location.xlsm,b_0,4,G0,400080,39,12,Square,"{""X"":39,""Y"":12}",2,180
db_area_40009_deploy_location.xlsm,b_0,5,F0,400070,47,12,Square,"{""X"":47,""Y"":12}",2,180
db_area_40009_deploy_location.xlsm,b_0,6,F0,400070,41,24,Square,"{""X"":41,""Y"":24}",2,180
db_area_40009_deploy_location.xlsm,b_0,7,F0,400070,58,25,Square,"{""X"":58,""Y"":25}",2,180
db_area_40009_deploy_location.xlsm,b_0,8,F0,400070,36,16,Square,"{""X"":36,""Y"":16}",2,180
db_area_40009_deploy_location.xlsm,b_0,9,F0,400070,35,21,Square,"{""X"":35,""Y"":21}",2,180
db_area_40009_deploy_location.xlsm,b_0,10,G0,400080,63,16,Square,"{""X"":63,""Y"":16}",2,180
db_area_40009_deploy_location.xlsm,b_0,11,CommonGimmick_Thron,70001,55,18,Position,"{""X"":55,""Y"":18}",0,180
db_area_40009_deploy_location.xlsm,b_0,12,CommonGimmick_Thron,70001,39,15,Position,"{""X"":39,""Y"":15}",0,180
db_area_40009_deploy_location.xlsm,b_0,13,CommonGimmick_Thron,70001,39,21,Position,"{""X"":39,""Y"":21}",0,180
db_area_40009_deploy_location.xlsm,b_0,14,CommonGimmick_Thron,70001,43,24,Position,"{""X"":43,""Y"":24}",0,180
db_area_40009_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,49,25,Position,"{""X"":49,""Y"":25}",0,180
db_area_40009_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,45,19,Position,"{""X"":45,""Y"":19}",0,180
db_area_40009_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,58,17,Position,"{""X"":58,""Y"":17}",0,180
db_area_40009_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,54,27,Position,"{""X"":54,""Y"":27}",0,180
db_area_40009_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,54,23,Position,"{""X"":54,""Y"":23}",0,180
db_area_40009_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,35,17,Position,"{""X"":35,""Y"":17}",0,180
db_area_40009_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,49,16,Position,"{""X"":49,""Y"":16}",0,180
db_area_40009_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,51,20,Position,"{""X"":51,""Y"":20}",0,180
db_area_40009_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,57,24,Position,"{""X"":57,""Y"":24}",0,180
db_area_40009_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,57,21,Position,"{""X"":57,""Y"":21}",0,180
db_area_40010_deploy_location.xlsm,b_0,1,A2,400022,59,13,Square,"{""X"":59,""Y"":13}",2,180
db_area_40010_deploy_location.xlsm,b_0,2,A1,400021,45,26,Square,"{""X"":45,""Y"":26}",2,180
db_area_40010_deploy_location.xlsm,b_0,3,A2,400022,62,20,Square,"{""X"":62,""Y"":20}",2,180
db_area_40010_deploy_location.xlsm,b_0,4,A1,400021,39,12,Square,"{""X"":39,""Y"":12}",2,180
db_area_40010_deploy_location.xlsm,b_0,5,A1,400021,47,12,Square,"{""X"":47,""Y"":12}",2,180
db_area_40010_deploy_location.xlsm,b_0,6,A2,400022,41,24,Square,"{""X"":41,""Y"":24}",2,180
db_area_40010_deploy_location.xlsm,b_0,7,A2,400022,58,25,Square,"{""X"":58,""Y"":25}",2,180
db_area_40010_deploy_location.xlsm,b_0,8,A2,400022,36,16,Square,"{""X"":36,""Y"":16}",2,180
db_area_40010_deploy_location.xlsm,b_0,9,A1,400021,35,21,Square,"{""X"":35,""Y"":21}",2,180
db_area_40010_deploy_location.xlsm,b_0,10,A2,400022,63,16,Square,"{""X"":63,""Y"":16}",2,180
db_area_40010_deploy_location.xlsm,b_0,11,Elite0,400010,54,12,Square,"{""X"":54,""Y"":12}",2,180
db_area_40010_deploy_location.xlsm,b_0,12,CommonGimmick_Thron,70001,55,18,Position,"{""X"":55,""Y"":18}",0,180
db_area_40010_deploy_location.xlsm,b_0,13,CommonGimmick_Thron,70001,39,15,Position,"{""X"":39,""Y"":15}",0,180
db_area_40010_deploy_location.xlsm,b_0,14,CommonGimmick_Thron,70001,39,21,Position,"{""X"":39,""Y"":21}",0,180
db_area_40010_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,43,24,Position,"{""X"":43,""Y"":24}",0,180
db_area_40010_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,49,25,Position,"{""X"":49,""Y"":25}",0,180
db_area_40010_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,45,19,Position,"{""X"":45,""Y"":19}",0,180
db_area_40010_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,58,17,Position,"{""X"":58,""Y"":17}",0,180
db_area_40010_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,54,27,Position,"{""X"":54,""Y"":27}",0,180
db_area_40010_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,54,23,Position,"{""X"":54,""Y"":23}",0,180
db_area_40010_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,35,17,Position,"{""X"":35,""Y"":17}",0,180
db_area_40010_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,49,16,Position,"{""X"":49,""Y"":16}",0,180
db_area_40010_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,51,20,Position,"{""X"":51,""Y"":20}",0,180
db_area_40010_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,57,24,Position,"{""X"":57,""Y"":24}",0,180
db_area_40010_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,57,21,Position,"{""X"":57,""Y"":21}",0,180
db_area_40011_deploy_location.xlsm,b_0,1,B0,400030,59,13,Square,"{""X"":59,""Y"":13}",2,180
db_area_40011_deploy_location.xlsm,b_0,2,B0,400030,45,26,Square,"{""X"":45,""Y"":26}",2,180
db_area_40011_deploy_location.xlsm,b_0,3,B1,400031,62,20,Square,"{""X"":62,""Y"":20}",2,180
db_area_40011_deploy_location.xlsm,b_0,4,A2,400022,39,12,Square,"{""X"":39,""Y"":12}",2,180
db_area_40011_deploy_location.xlsm,b_0,5,F0,400070,47,12,Square,"{""X"":47,""Y"":12}",2,180
db_area_40011_deploy_location.xlsm,b_0,6,F0,400070,41,24,Square,"{""X"":41,""Y"":24}",2,180
db_area_40011_deploy_location.xlsm,b_0,7,F0,400070,58,25,Square,"{""X"":58,""Y"":25}",2,180
db_area_40011_deploy_location.xlsm,b_0,8,G0,400080,36,16,Square,"{""X"":36,""Y"":16}",2,180
db_area_40011_deploy_location.xlsm,b_0,9,A2,400022,35,21,Square,"{""X"":35,""Y"":21}",2,180
db_area_40011_deploy_location.xlsm,b_0,10,A2,400022,63,16,Square,"{""X"":63,""Y"":16}",2,180
db_area_40011_deploy_location.xlsm,b_0,11,A2,400022,54,12,Square,"{""X"":54,""Y"":12}",2,180
db_area_40011_deploy_location.xlsm,b_0,12,A2,400022,44,13,Square,"{""X"":44,""Y"":13}",2,180
db_area_40011_deploy_location.xlsm,b_0,13,C0,400040,48,28,Square,"{""X"":48,""Y"":28}",2,180
db_area_40011_deploy_location.xlsm,b_0,14,B0,400030,53,29,Square,"{""X"":53,""Y"":29}",2,180
db_area_40011_deploy_location.xlsm,b_0,15,F0,400070,58,27,Square,"{""X"":58,""Y"":27}",2,180
db_area_40011_deploy_location.xlsm,b_0,16,G0,400080,60,23,Square,"{""X"":60,""Y"":23}",2,180
db_area_40011_deploy_location.xlsm,b_0,17,F0,400070,39,18,Square,"{""X"":39,""Y"":18}",2,180
db_area_40011_deploy_location.xlsm,b_0,18,F0,400070,45,23,Square,"{""X"":45,""Y"":23}",2,180
db_area_40011_deploy_location.xlsm,b_0,19,C1,400041,33,18,Square,"{""X"":33,""Y"":18}",2,180
db_area_40011_deploy_location.xlsm,b_0,20,Boss_1,400001,35,14,Square,"{""X"":35,""Y"":14}",2,180
db_area_40011_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,55,18,Position,"{""X"":55,""Y"":18}",0,180
db_area_40011_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,39,15,Position,"{""X"":39,""Y"":15}",0,180
db_area_40011_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,39,21,Position,"{""X"":39,""Y"":21}",0,180
db_area_40011_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,43,24,Position,"{""X"":43,""Y"":24}",0,180
db_area_40011_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,49,25,Position,"{""X"":49,""Y"":25}",0,180
db_area_40011_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,45,19,Position,"{""X"":45,""Y"":19}",0,180
db_area_40011_deploy_location.xlsm,b_0,27,CommonGimmick_Thron,70001,58,17,Position,"{""X"":58,""Y"":17}",0,180
db_area_40011_deploy_location.xlsm,b_0,28,CommonGimmick_Thron,70001,54,27,Position,"{""X"":54,""Y"":27}",0,180
db_area_40011_deploy_location.xlsm,b_0,29,CommonGimmick_Thron,70001,54,23,Position,"{""X"":54,""Y"":23}",0,180
db_area_40011_deploy_location.xlsm,b_0,30,CommonGimmick_Thron,70001,35,17,Position,"{""X"":35,""Y"":17}",0,180
db_area_40011_deploy_location.xlsm,b_0,31,CommonGimmick_Thron,70001,49,16,Position,"{""X"":49,""Y"":16}",0,180
db_area_40011_deploy_location.xlsm,b_0,32,CommonGimmick_Thron,70001,51,20,Position,"{""X"":51,""Y"":20}",0,180
db_area_40011_deploy_location.xlsm,b_0,33,CommonGimmick_Thron,70001,57,24,Position,"{""X"":57,""Y"":24}",0,180
db_area_40011_deploy_location.xlsm,b_0,34,CommonGimmick_Thron,70001,57,21,Position,"{""X"":57,""Y"":21}",0,180
db_area_40012_deploy_location.xlsm,b_0,1,D1,400051,59,13,Square,"{""X"":59,""Y"":13}",2,180
db_area_40012_deploy_location.xlsm,b_0,2,D1,400051,45,26,Square,"{""X"":45,""Y"":26}",2,180
db_area_40012_deploy_location.xlsm,b_0,3,D2,400052,62,20,Square,"{""X"":62,""Y"":20}",2,180
db_area_40012_deploy_location.xlsm,b_0,4,D1,400051,39,12,Square,"{""X"":39,""Y"":12}",2,180
db_area_40012_deploy_location.xlsm,b_0,5,D1,400051,47,12,Square,"{""X"":47,""Y"":12}",2,180
db_area_40012_deploy_location.xlsm,b_0,6,D1,400051,41,24,Square,"{""X"":41,""Y"":24}",2,180
db_area_40012_deploy_location.xlsm,b_0,7,D1,400051,58,25,Square,"{""X"":58,""Y"":25}",2,180
db_area_40012_deploy_location.xlsm,b_0,8,D2,400052,36,16,Square,"{""X"":36,""Y"":16}",2,180
db_area_40012_deploy_location.xlsm,b_0,9,D1,400051,35,21,Square,"{""X"":35,""Y"":21}",2,180
db_area_40012_deploy_location.xlsm,b_0,10,D1,400051,63,16,Square,"{""X"":63,""Y"":16}",2,180
db_area_40012_deploy_location.xlsm,b_0,11,D2,400052,54,12,Square,"{""X"":54,""Y"":12}",2,180
db_area_40012_deploy_location.xlsm,b_0,12,D2,400052,44,13,Square,"{""X"":44,""Y"":13}",2,180
db_area_40012_deploy_location.xlsm,b_0,13,CommonGimmick_Thron,70001,55,18,Position,"{""X"":55,""Y"":18}",0,180
db_area_40012_deploy_location.xlsm,b_0,14,CommonGimmick_Thron,70001,39,15,Position,"{""X"":39,""Y"":15}",0,180
db_area_40012_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,39,21,Position,"{""X"":39,""Y"":21}",0,180
db_area_40012_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,43,24,Position,"{""X"":43,""Y"":24}",0,180
db_area_40012_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,49,25,Position,"{""X"":49,""Y"":25}",0,180
db_area_40012_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,45,19,Position,"{""X"":45,""Y"":19}",0,180
db_area_40012_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,58,17,Position,"{""X"":58,""Y"":17}",0,180
db_area_40012_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,54,27,Position,"{""X"":54,""Y"":27}",0,180
db_area_40012_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,54,23,Position,"{""X"":54,""Y"":23}",0,180
db_area_40012_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,35,17,Position,"{""X"":35,""Y"":17}",0,180
db_area_40012_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,49,16,Position,"{""X"":49,""Y"":16}",0,180
db_area_40012_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,51,20,Position,"{""X"":51,""Y"":20}",0,180
db_area_40012_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,57,24,Position,"{""X"":57,""Y"":24}",0,180
db_area_40012_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,57,21,Position,"{""X"":57,""Y"":21}",0,180
db_area_40013_deploy_location.xlsm,b_0,1,E0,400060,59,13,Square,"{""X"":59,""Y"":13}",2,180
db_area_40013_deploy_location.xlsm,b_0,2,D0,400050,45,26,Square,"{""X"":45,""Y"":26}",2,180
db_area_40013_deploy_location.xlsm,b_0,3,E0,400060,62,20,Square,"{""X"":62,""Y"":20}",2,180
db_area_40013_deploy_location.xlsm,b_0,4,E0,400060,39,12,Square,"{""X"":39,""Y"":12}",2,180
db_area_40013_deploy_location.xlsm,b_0,5,E0,400060,47,12,Square,"{""X"":47,""Y"":12}",2,180
db_area_40013_deploy_location.xlsm,b_0,6,D0,400050,41,24,Square,"{""X"":41,""Y"":24}",2,180
db_area_40013_deploy_location.xlsm,b_0,7,D0,400050,58,25,Square,"{""X"":58,""Y"":25}",2,180
db_area_40013_deploy_location.xlsm,b_0,8,D0,400050,36,16,Square,"{""X"":36,""Y"":16}",2,180
db_area_40013_deploy_location.xlsm,b_0,9,E0,400060,35,21,Square,"{""X"":35,""Y"":21}",2,180
db_area_40013_deploy_location.xlsm,b_0,10,E0,400060,63,16,Square,"{""X"":63,""Y"":16}",2,180
db_area_40013_deploy_location.xlsm,b_0,11,E0,400060,54,12,Square,"{""X"":54,""Y"":12}",2,180
db_area_40013_deploy_location.xlsm,b_0,12,D0,400050,44,13,Square,"{""X"":44,""Y"":13}",2,180
db_area_40013_deploy_location.xlsm,b_0,13,E0,400060,48,28,Square,"{""X"":48,""Y"":28}",2,180
db_area_40013_deploy_location.xlsm,b_0,14,Elite1,400011,53,29,Square,"{""X"":53,""Y"":29}",2,180
db_area_40013_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,55,18,Position,"{""X"":55,""Y"":18}",0,180
db_area_40013_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,39,15,Position,"{""X"":39,""Y"":15}",0,180
db_area_40013_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,39,21,Position,"{""X"":39,""Y"":21}",0,180
db_area_40013_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,43,24,Position,"{""X"":43,""Y"":24}",0,180
db_area_40013_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,49,25,Position,"{""X"":49,""Y"":25}",0,180
db_area_40013_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,45,19,Position,"{""X"":45,""Y"":19}",0,180
db_area_40013_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,58,17,Position,"{""X"":58,""Y"":17}",0,180
db_area_40013_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,54,27,Position,"{""X"":54,""Y"":27}",0,180
db_area_40013_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,54,23,Position,"{""X"":54,""Y"":23}",0,180
db_area_40013_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,35,17,Position,"{""X"":35,""Y"":17}",0,180
db_area_40013_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,49,16,Position,"{""X"":49,""Y"":16}",0,180
db_area_40013_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,51,20,Position,"{""X"":51,""Y"":20}",0,180
db_area_40013_deploy_location.xlsm,b_0,27,CommonGimmick_Thron,70001,57,24,Position,"{""X"":57,""Y"":24}",0,180
db_area_40013_deploy_location.xlsm,b_0,28,CommonGimmick_Thron,70001,57,21,Position,"{""X"":57,""Y"":21}",0,180
db_area_40014_deploy_location.xlsm,b_0,1,F0,400070,59,13,Square,"{""X"":59,""Y"":13}",2,180
db_area_40014_deploy_location.xlsm,b_0,2,G0,400080,45,26,Square,"{""X"":45,""Y"":26}",2,180
db_area_40014_deploy_location.xlsm,b_0,3,F0,400070,62,20,Square,"{""X"":62,""Y"":20}",2,180
db_area_40014_deploy_location.xlsm,b_0,4,F0,400070,39,12,Square,"{""X"":39,""Y"":12}",2,180
db_area_40014_deploy_location.xlsm,b_0,5,G0,400080,47,12,Square,"{""X"":47,""Y"":12}",2,180
db_area_40014_deploy_location.xlsm,b_0,6,D1,400051,41,24,Square,"{""X"":41,""Y"":24}",2,180
db_area_40014_deploy_location.xlsm,b_0,7,D1,400051,58,25,Square,"{""X"":58,""Y"":25}",2,180
db_area_40014_deploy_location.xlsm,b_0,8,F0,400070,36,16,Square,"{""X"":36,""Y"":16}",2,180
db_area_40014_deploy_location.xlsm,b_0,9,G0,400080,35,21,Square,"{""X"":35,""Y"":21}",2,180
db_area_40014_deploy_location.xlsm,b_0,10,E1,400061,63,16,Square,"{""X"":63,""Y"":16}",2,180
db_area_40014_deploy_location.xlsm,b_0,11,E1,400061,54,12,Square,"{""X"":54,""Y"":12}",2,180
db_area_40014_deploy_location.xlsm,b_0,12,E1,400061,44,13,Square,"{""X"":44,""Y"":13}",2,180
db_area_40014_deploy_location.xlsm,b_0,13,E1,400061,48,28,Square,"{""X"":48,""Y"":28}",2,180
db_area_40014_deploy_location.xlsm,b_0,14,E1,400061,53,29,Square,"{""X"":53,""Y"":29}",2,180
db_area_40014_deploy_location.xlsm,b_0,15,D1,400051,58,27,Square,"{""X"":58,""Y"":27}",2,180
db_area_40014_deploy_location.xlsm,b_0,16,E1,400061,60,23,Square,"{""X"":60,""Y"":23}",2,180
db_area_40014_deploy_location.xlsm,b_0,17,G0,400080,39,18,Square,"{""X"":39,""Y"":18}",2,180
db_area_40014_deploy_location.xlsm,b_0,18,G0,400080,45,23,Square,"{""X"":45,""Y"":23}",2,180
db_area_40014_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,55,18,Position,"{""X"":55,""Y"":18}",0,180
db_area_40014_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,39,15,Position,"{""X"":39,""Y"":15}",0,180
db_area_40014_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,39,21,Position,"{""X"":39,""Y"":21}",0,180
db_area_40014_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,43,24,Position,"{""X"":43,""Y"":24}",0,180
db_area_40014_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,49,25,Position,"{""X"":49,""Y"":25}",0,180
db_area_40014_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,45,19,Position,"{""X"":45,""Y"":19}",0,180
db_area_40014_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,58,17,Position,"{""X"":58,""Y"":17}",0,180
db_area_40014_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,54,27,Position,"{""X"":54,""Y"":27}",0,180
db_area_40014_deploy_location.xlsm,b_0,27,CommonGimmick_Thron,70001,54,23,Position,"{""X"":54,""Y"":23}",0,180
db_area_40014_deploy_location.xlsm,b_0,28,CommonGimmick_Thron,70001,35,17,Position,"{""X"":35,""Y"":17}",0,180
db_area_40014_deploy_location.xlsm,b_0,29,CommonGimmick_Thron,70001,49,16,Position,"{""X"":49,""Y"":16}",0,180
db_area_40014_deploy_location.xlsm,b_0,30,CommonGimmick_Thron,70001,51,20,Position,"{""X"":51,""Y"":20}",0,180
db_area_40014_deploy_location.xlsm,b_0,31,CommonGimmick_Thron,70001,57,24,Position,"{""X"":57,""Y"":24}",0,180
db_area_40014_deploy_location.xlsm,b_0,32,CommonGimmick_Thron,70001,57,21,Position,"{""X"":57,""Y"":21}",0,180
db_area_40015_deploy_location.xlsm,b_0,1,A1,400021,59,13,Square,"{""X"":59,""Y"":13}",2,180
db_area_40015_deploy_location.xlsm,b_0,2,A2,400022,45,26,Square,"{""X"":45,""Y"":26}",2,180
db_area_40015_deploy_location.xlsm,b_0,3,A2,400022,62,20,Square,"{""X"":62,""Y"":20}",2,180
db_area_40015_deploy_location.xlsm,b_0,4,B1,400031,39,12,Square,"{""X"":39,""Y"":12}",2,180
db_area_40015_deploy_location.xlsm,b_0,5,A2,400022,47,12,Square,"{""X"":47,""Y"":12}",2,180
db_area_40015_deploy_location.xlsm,b_0,6,B1,400031,41,24,Square,"{""X"":41,""Y"":24}",2,180
db_area_40015_deploy_location.xlsm,b_0,7,B2,400032,58,25,Square,"{""X"":58,""Y"":25}",2,180
db_area_40015_deploy_location.xlsm,b_0,8,D1,400051,36,16,Square,"{""X"":36,""Y"":16}",2,180
db_area_40015_deploy_location.xlsm,b_0,9,D1,400051,35,21,Square,"{""X"":35,""Y"":21}",2,180
db_area_40015_deploy_location.xlsm,b_0,10,E1,400061,63,16,Square,"{""X"":63,""Y"":16}",2,180
db_area_40015_deploy_location.xlsm,b_0,11,E1,400061,54,12,Square,"{""X"":54,""Y"":12}",2,180
db_area_40015_deploy_location.xlsm,b_0,12,G0,400080,44,13,Square,"{""X"":44,""Y"":13}",2,180
db_area_40015_deploy_location.xlsm,b_0,13,F0,400070,48,28,Square,"{""X"":48,""Y"":28}",2,180
db_area_40015_deploy_location.xlsm,b_0,14,F0,400070,53,29,Square,"{""X"":53,""Y"":29}",2,180
db_area_40015_deploy_location.xlsm,b_0,15,G0,400080,58,27,Square,"{""X"":58,""Y"":27}",2,180
db_area_40015_deploy_location.xlsm,b_0,16,Elite0,400010,60,23,Square,"{""X"":60,""Y"":23}",2,180
db_area_40015_deploy_location.xlsm,b_0,17,Boss_1,400001,39,18,Square,"{""X"":39,""Y"":18}",2,180
db_area_40015_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,55,18,Position,"{""X"":55,""Y"":18}",0,180
db_area_40015_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,39,15,Position,"{""X"":39,""Y"":15}",0,180
db_area_40015_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,39,21,Position,"{""X"":39,""Y"":21}",0,180
db_area_40015_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,43,24,Position,"{""X"":43,""Y"":24}",0,180
db_area_40015_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,49,25,Position,"{""X"":49,""Y"":25}",0,180
db_area_40015_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,45,19,Position,"{""X"":45,""Y"":19}",0,180
db_area_40015_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,58,17,Position,"{""X"":58,""Y"":17}",0,180
db_area_40015_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,54,27,Position,"{""X"":54,""Y"":27}",0,180
db_area_40015_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,54,23,Position,"{""X"":54,""Y"":23}",0,180
db_area_40015_deploy_location.xlsm,b_0,27,CommonGimmick_Thron,70001,35,17,Position,"{""X"":35,""Y"":17}",0,180
db_area_40015_deploy_location.xlsm,b_0,28,CommonGimmick_Thron,70001,49,16,Position,"{""X"":49,""Y"":16}",0,180
db_area_40015_deploy_location.xlsm,b_0,29,CommonGimmick_Thron,70001,51,20,Position,"{""X"":51,""Y"":20}",0,180
db_area_40015_deploy_location.xlsm,b_0,30,CommonGimmick_Thron,70001,57,24,Position,"{""X"":57,""Y"":24}",0,180
db_area_40015_deploy_location.xlsm,b_0,31,CommonGimmick_Thron,70001,57,21,Position,"{""X"":57,""Y"":21}",0,180
db_area_40016_deploy_location.xlsm,b_0,1,F1,400071,59,13,Square,"{""X"":59,""Y"":13}",2,180
